INDICATOR,name,SEX,URBANIZATION,AGE,COMP_BREAKDOWN_1,INDICATOR_ROOT,UNIT_MEASURE,UNIT_TYPE,INDICATOR_ROOT_NAME,economy,Country name,Indicator name,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023
UIS.EY.02T4,,,,,,,,,,MAR,Morocco,End of the academic school year (pre-primary to post-secondary non tertiary education),,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
UIS.YADULT.PORCENTICTSKILL.COPI.F,,,,,,,,,,MAR,Morocco,"Proportion of youth and adults who have copied or moved a file or folder, female (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.52115058898926,31.06535911560059,42.24583053588867,42.86151885986328,42.67411041259766,,,,,
SP.PRE.TOTL.FE.IN,,,,,,,,,,MAR,Morocco,"School age population, pre-primary education, female (number)",477987.0,486862.0,496257.0,506216.0,514415.0,521953.0,532633.0,545450.0,558733.0,570918.0,581206.0,593339.0,605368.0,615296.0,625492.0,636645.0,651137.0,666472.0,679402.0,684404.0,681729.0,677556.0,673711.0,666813.0,654075.0,640527.0,638359.0,646582.0,645056.0,633194.0,623248.0,615920.0,612516.0,609066.0,600402.0,597526.0,598954.0,596817.0,596143.0,600472.0,605950.0,612466.0,619819.0,627377.0,638829.0,650695.0,661621.0,670155.0,674230.0,672586.0,667896.0,658485.0,650926.0,649363.0
UIS.SF.C.26608,,,,,,,,,,MMR,Myanmar,"Europe: Students from Spain, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,
UIS.SF.C.26521,,,,,,,,,,NAM,Namibia,"Asia: Students from Armenia, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,,,
UIS.SF.C.26646,,,,,,,,,,NAM,Namibia,"Oceania: Students from Nauru, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
UIS.SF.C.26525,,,,,,,,,,NRU,Nauru,"Asia: Students from Bhutan, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
UIS.STA.0T4,,,,,,,,,,NRU,Nauru,Start of the academic school year (pre-primary to post-secondary non tertiary education),1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
UIS.SF.C.26428,,,,,,,,,,NPL,Nepal,"Africa: Students from Cape Verde, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,
UIS.SF.C.26541,,,,,,,,,,NPL,Nepal,"Asia: Students from the Democratic People's Republic of Korea, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,
UIS.SF.C.26507,,,,,,,,,,NPL,Nepal,"South America: Students from the Plurinational State of Bolivia, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,
UIS.SF.C.26426,,,,,,,,,,NLD,Netherlands,"Africa: Students from Burundi, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10.0,7.0,10.0,9.0,7.0,18.0,17.0,36.0,4.0,5.0,5.0,7.0,7.0,8.0,5.0,7.0,8.0,7.0,7.0,5.0,,,,
UIS.SF.C.26538,,,,,,,,,,NLD,Netherlands,"Asia: Students from Japan, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,50.0,69.0,74.0,71.0,35.0,71.0,73.0,68.0,61.0,59.0,56.0,74.0,114.0,136.0,117.0,135.0,143.0,166.0,183.0,197.0,,,,
UIS.SF.C.26624,,,,,,,,,,NLD,Netherlands,"Oceania: Students from Papua New Guinea, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
UIS.MOR.5T8.40535,,,,,,,,,,NLD,Netherlands,"Outbound mobility ratio to South and West Asia, both sexes (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.399999838322E-4,6.200000061654E-4,9.899999713525E-4,0.0015500000445172,3.800000122283E-4,1.800000027288E-4,3.499999875203E-4,1.699999993434E-4,3.100000030827E-4,6.000000284985E-4,5.499999970198E-4,6.500000017695E-4,8.9999998454E-4,0.0011299999896437,,,0.0015399999683723,0.0015500000445172,0.0011399999493733,8.9999998454E-4,,0.0021299999207258,0.0014199999859557,,
UIS.SF.C.26618,,,,,,,,,,NZL,New Zealand,"Oceania: Students from the Cook Islands, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
UIS.YADULT.PROFINUMERACY.NONNATIVE,,,,,,,,,,NZL,New Zealand,"Proportion of population achieving at least a fixed level of proficiency in functional numeracy skills, immigrant background (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.40181732177734,,,,,,,,,
SP.PRM.TOTL.IN,,,,,,,,,,NZL,New Zealand,"School age population, primary education, both sexes (number)",371722.0,369623.0,368197.0,366484.0,365399.0,367420.0,372337.0,375895.0,375318.0,370808.0,362073.0,352691.0,343375.0,332463.0,322589.0,314838.0,309056.0,304662.0,301209.0,299449.0,300193.0,310842.0,313037.0,316716.0,324091.0,333471.0,344739.0,355251.0,362574.0,365394.0,364020.0,358460.0,356180.0,356610.0,354240.0,353450.0,352230.0,350970.0,350520.0,350960.0,351900.0,350600.0,351520.0,357300.0,365130.0,373770.0,382490.0,390180.0,393980.0,394890.0,396880.0,393030.0,389050.0,384315.0
SP.SEC.UTOT.IN,,,,,,,,,,NZL,New Zealand,"School age population, upper secondary education, both sexes (number)",158028.0,161671.0,165530.0,170385.0,175849.0,180492.0,185447.0,191191.0,195015.0,195016.0,191289.0,184810.0,179775.0,178868.0,180493.0,183121.0,184738.0,185280.0,184437.0,180289.0,173998.0,170494.0,165065.0,160920.0,158798.0,158967.0,161313.0,163570.0,163481.0,162776.0,164450.0,167240.0,171830.0,177410.0,181970.0,187610.0,192920.0,193510.0,191910.0,188450.0,188060.0,187230.0,186680.0,186420.0,185310.0,187030.0,188660.0,189460.0,188360.0,187280.0,188280.0,188540.0,191950.0,195491.0
UIS.SF.C.26559,,,,,,,,,,NER,Niger,"Asia: Students from Singapore, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,
UIS.SF.C.26477,,,,,,,,,,NER,Niger,"Caribbean and Central America: Students from Aruba, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,
UIS.SF.C.26512,,,,,,,,,,NER,Niger,"South America: Students from Guyana, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,
SP.SEC.TOTL.MA.IN,,,,,,,,,,NGA,Nigeria,"School age population, secondary education, male (number)",3973968.0,4074849.0,4178209.0,4288206.0,4405949.0,4533404.0,4666033.0,4802250.0,4943741.0,5087483.0,5233659.0,5385549.0,5537282.0,5700527.0,5843081.0,6043536.0,5466061.0,5683593.0,5920370.0,6166282.0,6417549.0,6677415.0,6925341.0,7159967.0,7380027.0,7589804.0,7786132.0,7954268.0,8107298.0,8245491.0,8375432.0,8508778.0,8655862.0,8822085.0,9009199.0,9227557.0,9474911.0,9747918.0,1.0026931E7,1.0317416E7,1.0612373E7,1.0912408E7,1.1243268E7,1.1602026E7,1.1984239E7,1.2392945E7,1.282511E7,1.3278055E7,1.3728131E7,1.416285E7,1.4592373E7,1.5032805E7,1.5467288E7,1.5897745E7
UIS.SF.C.26564,,,,,,,,,,MKD,North Macedonia,"Asia: Students from Turkey, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,12.0,8.0,5.0,9.0,11.0,5.0,16.0,30.0,32.0,,211.0,143.0,156.0,523.0,1022.0,,1183.0,1304.0,1182.0,1329.0,1925.0,2283.0,
SP.SEC.UTOT.MA.IN,,,,,,,,,,NOR,Norway,"School age population, upper secondary education, male (number)",92432.0,93148.0,93820.0,94510.0,94917.0,94791.0,94603.0,94378.0,94501.0,94190.0,95008.0,97009.0,99413.0,101767.0,102247.0,103077.0,103686.0,103204.0,102475.0,100637.0,98924.0,96085.0,92229.0,88203.0,84226.0,82155.0,81363.0,81854.0,81382.0,81628.0,81535.0,81757.0,81807.0,83467.0,85412.0,88660.0,91973.0,95767.0,98116.0,99395.0,99565.0,99939.0,100148.0,101206.0,101642.0,100986.0,100629.0,101498.0,100968.0,98397.0,96680.0,96884.0,97896.0,99299.0
UIS.SF.C.26442,,,,,,,,,,OMN,Oman,"Africa: Students from Ghana, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,8.0,6.0,6.0,6.0,,2.0,6.0,9.0,6.0,4.0,4.0,4.0,2.0,4.0,,
SP.TER.TOTL.MA.IN,,,,,,,,,,OMN,Oman,"School age population, tertiary education, male (number)",27667.0,27938.0,29037.0,30331.0,31353.0,33092.0,35100.0,37458.0,40083.0,42866.0,45648.0,48332.0,51079.0,53796.0,56364.0,58751.0,65814.0,72703.0,79400.0,85901.0,92172.0,98178.0,103820.0,108546.0,112025.0,114236.0,117164.0,120911.0,126271.0,131488.0,131764.0,136187.0,137842.0,131486.0,140430.0,147601.0,151754.0,158437.0,161818.0,198857.0,152248.0,153815.0,161636.0,163264.0,155551.0,153166.0,156999.0,155016.0,144730.0,142726.0,131329.0,138397.0,168954.0,135679.0
SE.PRE.ENRL.MA,,,,,,,,,,PLW,Palau,"Enrolment in pre-primary education, male (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,310.0,,,338.0,308.0,,,,,,,,,,249.0,,,,,,270.0,,,
UIS.OE.5T8.40525,,,,,,,,,,PLW,Palau,"Outbound internationally mobile tertiary students studying in the Arab States, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,,
UIS.SF.C.26507,,,,,,,,,,PNG,Papua New Guinea,"South America: Students from the Plurinational State of Bolivia, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SP.PRE.TOTL.MA.IN,,,,,,,,,,PRY,Paraguay,"School age population, pre-primary education, male (number)",119258.0,120643.0,122431.0,122079.0,122658.0,123449.0,124341.0,125434.0,126916.0,129031.0,131678.0,134669.0,142217.0,141881.0,146506.0,151883.0,158508.0,164859.0,170923.0,176266.0,181516.0,186114.0,194345.0,194006.0,200814.0,203427.0,205719.0,207422.0,208725.0,209670.0,210199.0,210160.0,209446.0,208114.0,205638.0,202739.0,199583.0,196653.0,194342.0,192836.0,192026.0,192048.0,192498.0,192985.0,193247.0,193400.0,193594.0,195377.0,198537.0,202637.0,205744.0,207697.0,208583.0,208713.0
UIS.SF.C.26452,,,,,,,,,,PHL,Philippines,"Africa: Students from Mauritania, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,
UIS.SF.C.26496,,,,,,,,,,PHL,Philippines,"Caribbean and Central America: Students from Nicaragua, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,
UIS.SF.C.26483,,,,,,,,,,PHL,Philippines,"North America: Students from Canada, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,43.0,26.0,59.0,14.0,52.0,71.0,,20.0,,,,,,,,,,,,,,,
UIS.SF.C.26620,,,,,,,,,,POL,Poland,"Oceania: Students from Kiribati, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UIS.SF.C.26501,,,,,,,,,,PRT,Portugal,"Caribbean and Central America: Students from Trinidad and Tobago, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,5.0,3.0,4.0,2.0,1.0,1.0,4.0,,
UIS.SF.C.26504,,,,,,,,,,PRT,Portugal,"North America: Students from unknown countries, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,240.0,1.0,373.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
SP.SEC.LTOT.IN,,,,,,,,,,PRT,Portugal,"School age population, lower secondary education, both sexes (number)",471713.0,480135.0,481886.0,494125.0,495279.0,507418.0,508007.0,515139.0,518485.0,520868.0,516514.0,512770.0,506399.0,504479.0,504111.0,507401.0,507749.0,510581.0,514213.0,517436.0,509106.0,487670.0,466289.0,448055.0,435468.0,425025.0,411143.0,400367.0,384724.0,370682.0,356654.0,351932.0,345579.0,344634.0,345035.0,346034.0,344690.0,337639.0,332259.0,328527.0,330418.0,332548.0,335977.0,341195.0,337383.0,330817.0,321081.0,317992.0,316063.0,311107.0,307032.0,303430.0,295318.0,300429.0
UIS.SF.C.26523,,,,,,,,,,QAT,Qatar,"Asia: Students from Bahrain, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,86.0,72.0,63.0,112.0,,,107.0,108.0,159.0,176.0,217.0,231.0,247.0,257.0,290.0,272.0,280.0,291.0,285.0,292.0,262.0,
UIS.OE.5T8.40515,,,,,,,,,,ROU,Romania,"Outbound internationally mobile tertiary students studying in East Asia and the Pacific, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,179.0,181.0,167.0,186.0,211.0,201.0,152.0,151.0,143.0,151.0,302.0,178.0,166.0,169.0,154.0,178.0,186.0,187.0,190.0,172.0,193.0,,,,,
UIS.SF.C.26553,,,,,,,,,,RUS,Russian Federation,"Asia: Students from Oman, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,41.0,33.0,,35.0,,,6.0,,4.0,9.0,9.0,12.0,24.0,22.0,15.0,
SE.ADT.1524.LT.FM.ZS,,,,,,,,,,RUS,Russian Federation,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",,,,,,,,,,,,,,,,,,,,1.000589966773987,,,,,,,,,,,,,1.000920057296753,,,,,,,,1.00094997882843,,,,,,,,,,,1.000180006027222,,
UIS.SF.C.26479,,,,,,,,,,RWA,Rwanda,"Caribbean and Central America: Students from Barbados, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
UIS.SF.C.26644,,,,,,,,,,RWA,Rwanda,"Oceania: Students from the Marshall Islands, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
UIS.SF.C.26470,,,,,,,,,,WSM,Samoa,"Africa: Students from Uganda, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
UIS.SF.C.26484,,,,,,,,,,WSM,Samoa,"Caribbean and Central America: Students from Costa Rica, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
SE.ADT.1524.LT.FM.ZS,,,,,,,,,,WSM,Samoa,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",,,,,,,,,,,,,,,,,,,,,,0.9982799887657166,,,,,,,,,,,,,,,,,,,,1.004310011863708,,,,,,,,1.015311717987061,,1.006039977073669,,
UIS.SF.C.26426,,,,,,,,,,SMR,San Marino,"Africa: Students from Burundi, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,
UIS.SF.C.26644,,,,,,,,,,SMR,San Marino,"Oceania: Students from the Marshall Islands, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,
UIS.SF.C.26510,,,,,,,,,,SMR,San Marino,"South America: Students from Colombia, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,
UIS.OE.5T8.40535,,,,,,,,,,STP,Sao Tome and Principe,"Outbound internationally mobile tertiary students studying in South and West Asia, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
UIS.SF.C.26499,,,,,,,,,,SAU,Saudi Arabia,"Caribbean and Central America: Students from Saint Lucia, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,12.0,11.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,
SP.PRM.GRAD.TO,,,,,,,,,,SAU,Saudi Arabia,"School age population, last grade of primary education, both sexes (number)",146607.0,152147.0,158248.0,164918.0,172146.0,180367.0,195297.0,209338.0,224193.0,239038.0,252789.0,266681.0,280433.0,294017.0,306625.0,314405.0,321084.0,330405.0,337231.0,353004.0,380721.0,395560.0,411016.0,426102.0,435152.0,437931.0,441163.0,444733.0,448161.0,453438.0,462084.0,472172.0,483816.0,498375.0,511549.0,526043.0,547915.0,557605.0,567873.0,575252.0,,427094.0,418878.0,419999.0,427646.0,436780.0,455069.0,464913.0,472540.0,481929.0,500613.0,511202.0,518074.0,640109.0
SP.PRE.TOTL.IN,,,,,,,,,,SAU,Saudi Arabia,"School age population, pre-primary education, both sexes (number)",390672.0,408807.0,429342.0,450914.0,473529.0,498684.0,531368.0,563534.0,591920.0,614910.0,643384.0,668830.0,690962.0,724927.0,760030.0,788618.0,818032.0,848212.0,879833.0,912172.0,944133.0,974661.0,1002646.0,1024546.0,1027331.0,1027016.0,1030607.0,1034354.0,1607128.0,1641855.0,1670123.0,1692321.0,1715006.0,1729792.0,1731572.0,1722363.0,1709065.0,1695359.0,1678687.0,1660996.0,,1441018.0,1475681.0,1516459.0,1559449.0,1599893.0,1636363.0,1660926.0,1663522.0,1664107.0,1705859.0,1699314.0,1677234.0,1912367.0
UIS.SF.C.26454,,,,,,,,,,SRB,Serbia,"Africa: Students from Morocco, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,6.0,
UIS.SF.C.26469,,,,,,,,,,SYC,Seychelles,"Africa: Students from Tunisia, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UIS.SF.C.26552,,,,,,,,,,SYC,Seychelles,"Asia: Students from Nepal, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UIS.SF.C.26600,,,,,,,,,,SYC,Seychelles,"Europe: Students from Norway, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UIS.MOR.5T8.40535,,,,,,,,,,SGP,Singapore,"Outbound mobility ratio to South and West Asia, both sexes (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068510003387928,0.0697799995541573,0.0709299966692924,0.0693100020289421,0.0726799964904785,0.0469899997115135,,,,,,,,,,,
UIS.SF.C.26444,,,,,,,,,,SXM,Sint Maarten (Dutch part),"Africa: Students from Guinea-Bissau, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,
UIS.SF.C.26476,,,,,,,,,,SXM,Sint Maarten (Dutch part),"Caribbean and Central America: Students from Antigua and Barbuda, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,0.0,,,,,,
UIS.SF.C.26652,,,,,,,,,,SXM,Sint Maarten (Dutch part),"Europe: Students from Montenegro, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,
SP.PRE.TOTL.IN,,,,,,,,,,SXM,Sint Maarten (Dutch part),"School age population, pre-primary education, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.0,1097.0,1063.0,1051.0,1047.0,1048.0,1072.0,1063.0,1007.0,977.0,984.0,998.0,997.0,,,,1100.0,1089.0,917.0,724.0,492.0,518.0,551.0,617.0,706.0
UIS.SF.C.26615,,,,,,,,,,SVK,Slovak Republic,"Europe: Students from unknown countries, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UIS.YADULT.PORCENTICTSKILL.CONNEC.M,,,,,,,,,,SVK,Slovak Republic,"Proportion of youth and adults who have connected and installed new devices, male (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.07860946655273,,,,,,,,,
UIS.SF.C.26574,,,,,,,,,,SVN,Slovenia,"Europe: Students from Austria, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,8.0,8.0,5.0,5.0,12.0,14.0,13.0,21.0,19.0,32.0,28.0,24.0,43.0,36.0,26.0,33.0,26.0,36.0,69.0,60.0,59.0,93.0,
UIS.SF.C.26588,,,,,,,,,,SVN,Slovenia,"Europe: Students from Hungary, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,6.0,5.0,3.0,5.0,9.0,13.0,11.0,10.0,12.0,11.0,13.0,9.0,9.0,9.0,12.0,13.0,9.0,10.0,13.0,18.0,18.0,25.0,
UIS.SF.C.26630,,,,,,,,,,SVN,Slovenia,"Oceania: Students from unknown countries, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UIS.YADULT.PROFINUMERACY.HIGHSES,,,,,,,,,,SVN,Slovenia,"Proportion of population achieving at least a fixed level of proficiency in functional numeracy skills, high socio-economic status (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.30113983154295,,,,,,,,
UIS.SF.C.26567,,,,,,,,,,SLB,Solomon Islands,"Asia: Students from Uzbekistan, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
SP.PRM.GRAD.FE,,,,,,,,,,SOM,Somalia,"School age population, last grade of primary education, female (number)",46111.0,47188.0,48273.0,49405.0,50632.0,51814.0,53034.0,54303.0,55698.0,62080.0,70865.0,73534.0,71419.0,73446.0,75413.0,77920.0,80619.0,84463.0,87740.0,86292.0,87414.0,87809.0,83156.0,83514.0,89950.0,92548.0,96604.0,99319.0,102870.0,106338.0,108541.0,108063.0,103841.0,104356.0,120329.0,136555.0,141584.0,145235.0,150069.0,154971.0,158766.0,162765.0,163627.0,168169.0,174392.0,179865.0,185398.0,192849.0,199660.0,206804.0,214373.0,220517.0,228019.0,255667.0
UIS.SF.C.26534,,,,,,,,,,ZAF,South Africa,"Asia: Students from Indonesia, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,9.0,5.0,6.0,5.0,3.0,4.0,8.0,8.0,5.0,5.0,7.0,,
UIS.SF.C.26549,,,,,,,,,,ZAF,South Africa,"Asia: Students from Maldives, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,,
UIS.EY.02T4,,,,,,,,,,ZAF,South Africa,End of the academic school year (pre-primary to post-secondary non tertiary education),,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
